"County","Facility ID","Facility Name","Utility","Type","FlowMGD","Grouping"
"Pinellas","FL0026603","Largo","Largo","Golf Courses",0.75,"2020 Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","Ag Irrig",0.01,"2020 Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","Industrial",2.3,"2020 Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0026603","Largo","Largo","Surface Water",5.96,"2020 Disposal"
"Pinellas","FL0026603","Largo","Largo","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FL0026603","Largo","Largo","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Permitted Capacity",0.9,"Facility Information"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Total WW Flow",0.9,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Total Reuse",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","WW Disposal",0.9,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Industrial",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Surface Water",0.9,"2020 Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FL0034789","Mid-County Dyna Flow","Mid-County Dyna Flow","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Permitted Capacity",2.25,"Facility Information"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Total WW Flow",1.5,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Total Reuse",0.89,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","WW Disposal",0.15,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Res Irrig/ Landscape",0.89,"2020 Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Industrial",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Surface Water",0.15,"2020 Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FL0027651","Oldsmar","Oldsmar","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Permitted Capacity",0.6,"Facility Information"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Total WW Flow",0.45,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Total Reuse",0.4,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Res Irrig/ Landscape",0.27,"2020 Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Golf Courses",0.13,"2020 Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Industrial",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Surface Water",NA,"2020 Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FLA012905","On Top of the World Clearwater","OTOW Clearwater","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Permitted Capacity",9,"Facility Information"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Total WW Flow",7.15,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Total Reuse",7.39,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Res Irrig/ Landscape",6.43,"2020 Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Golf Courses",0.96,"2020 Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Industrial",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","ATP/Other",0.48,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Surface Water",NA,"2020 Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FL0128775","Pinellas North - Dunn","Pinellas Co-North","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Permitted Capacity",33,"Facility Information"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Total WW Flow",20.49,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Total Reuse",10.72,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","WW Disposal",8.25,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Res Irrig/ Landscape",10.08,"2020 Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Golf Courses",0.64,"2020 Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Industrial",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","ATP/Other",1.52,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Surface Water",8.25,"2020 Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FL0040436","Pinellas South - Southcross","Pinellas Co- South","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Permitted Capacity",20,"Facility Information"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Total WW Flow",14.68,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Total Reuse",21.63,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Res Irrig/ Landscape",14.38,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Golf Courses",2.18,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Industrial",5.07,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Recharge/ RIBS",12.59,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","ATP/Other",0.75,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Surface Water",NA,"2020 Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FLA128848","St. Petersburg - Southwest","St. Petersburg- Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Permitted Capacity",20,"Facility Information"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Total WW Flow",8.9,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Total Reuse",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Industrial",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Surface Water",NA,"2020 Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FLA128821","St. Petersburg - Northwest","St. Petersburg- Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Permitted Capacity",16,"Facility Information"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Total WW Flow",7.49,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Total Reuse",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Industrial",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Surface Water",NA,"2020 Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FLA128856","St. Petersburg - Northeast","St. Petersburg- Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Permitted Capacity",4,"Facility Information"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Total WW Flow",2,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Total Reuse",1.42,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","WW Disposal",0.43,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Res Irrig/ Landscape",1.22,"2020 Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Golf Courses",0.19,"2020 Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Industrial",0.01,"2020 Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","ATP/Other",0.03,"2020 Non-Beneficial Reuse by Category"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Surface Water",0.43,"2020 Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","Deep Well Injection",NA,"2020 Disposal"
"Pinellas","FL0030406","Tarpon Springs","Tarpon Springs","IPR",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Permitted Capacity",0.5,"Facility Information"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Total WW Flow",0.32,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Total Reuse",0.04,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","WW Disposal",0.18,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Res Irrig/ Landscape",0.04,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Industrial",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Recharge/ RIBS",0.14,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Surface Water",NA,"2020 Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","Deep Well Injection",0.18,"2020 Disposal"
"Charlotte","FLA014083","Charlotte County - Burnt Store","Charlotte Co- Burnt Store","IPR",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Permitted Capacity",6,"Facility Information"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Total WW Flow",6.18,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Total Reuse",2.8,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Transfers Out",0.54,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","WW Disposal",2.83,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
